Ticker,Maturity,Analysis_Date,Expiry_Date,S0,ST,Premium,Actual_PnL,Delta_PnL,Gamma_PnL,Theta_PnL,PnL_Diff
ACAD,60,2025-08-25,2025-10-24,25.31999969482422,22.020000457763672,1.281693209276101,-1.281693209276101,-1.8098126382879636,0.7221723902309123,-0.6844131822876769,0.4903602210686271
ACAD,60,2025-10-24,2025-12-23,22.020000457763672,27.829999923706055,1.791025947173516,4.018973518768867,3.2183363640677864,1.5495238095530603,-0.9279781751271893,0.1790915202752097
ACAD,90,2024-12-27,2025-03-28,16.950000762939453,17.06999969482422,1.5440720415936138,-1.4240731097088482,0.0675947444849148,0.0007752194415177506,-0.8093613806681744,-0.6830816929671063
ACAD,90,2025-03-28,2025-06-26,17.06999969482422,22.209999084472656,1.2622801202610532,3.8777192693873843,2.8775566436365376,1.771213865707258,-0.6722222126036662,-0.09882902735274479
ACAD,90,2025-06-26,2025-09-24,22.209999084472656,21.260000228881836,3.280165179022001,-3.280165179022001,-0.5543297207354702,0.022013004245168263,-1.6677294149365254,-1.0801190475951739
ACAD,90,2025-09-24,2025-12-23,21.260000228881836,27.829999923706055,2.013653549545488,4.556346145278731,3.7073031814098316,1.7763212624464664,-1.052651110792353,0.1253728122147857
WVE,30,2024-12-27,2025-01-27,12.899999618530273,12.199999809265137,1.1614592421145868,-1.1614592421145868,-0.385540927439164,0.03386955741434065,-0.58831836190107,-0.22146951018869343
WVE,30,2025-01-27,2025-02-26,12.199999809265137,10.600000381469727,0.9711960278213718,-0.9711960278213718,-0.8743152517597282,0.21258788338311588,-0.4937241153280765,0.18425545588331715
WVE,30,2025-02-26,2025-03-28,10.600000381469727,8.619999885559082,0.5870024914506811,-0.5870024914506811,-1.0647272846520845,0.546121228779914,-0.30198742756464325,0.23359099198613276
WVE,30,2025-03-28,2025-04-28,8.619999885559082,6.829999923706055,0.7926635228946775,-0.7926635228946775,-0.9873497807413053,0.32425554854809296,-0.40126567549027453,0.2716963847888094
WVE,30,2025-04-28,2025-05-27,6.829999923706055,5.940000057220459,0.730772665401604,-0.730772665401604,-0.4967843660078325,0.08643027541252468,-0.3683170074601685,0.04789843265387228
WVE,30,2025-05-27,2025-06-26,5.940000057220459,7.03000020980835,0.5521380614136389,0.5378620911742518,0.6017011142063599,0.17254296332680183,-0.2794187911698646,0.043036804810954676
WVE,30,2025-06-26,2025-07-25,7.03000020980835,8.399999618530273,0.4329480564523336,0.9370513522695902,0.7393991209640065,0.3529997153732072,-0.2218960507602004,0.06654856669257692
WVE,30,2025-07-25,2025-08-25,8.399999618530273,9.9399995803833,0.5958967930635688,0.9441031687894585,0.8363090660555702,0.32234538253707506,-0.30400321471370423,0.0894519349105174
WVE,30,2025-08-25,2025-09-24,9.9399995803833,6.730000019073486,0.6445767526266515,-0.6445767526266515,-1.7360662170839987,1.2991132460856716,-0.3297891235704133,0.12216534194208895
WVE,30,2025-09-24,2025-10-24,6.730000019073486,7.130000114440918,0.5640808513480295,-0.1640807559805979,0.2192664045129496,0.02283274873103962,-0.2863229868241146,-0.11985692240047252
WVE,30,2025-10-24,2025-11-24,7.130000114440918,7.460000038146973,0.4647867273327706,-0.1347868036267159,0.17851380003942394,0.01903704043723113,-0.23776087266171594,-0.09457677144165502
WVE,30,2025-11-24,2025-12-23,7.460000038146973,17.479999542236328,0.6481866788930342,9.371812825196322,5.505433277728635,12.451827676785069,-0.3286680535305403,-8.256780075786843
WVE,60,2024-12-27,2025-02-26,12.899999618530273,10.600000381469727,1.6503847909202234,-1.6503847909202234,-1.3147019500115027,0.25645887397704237,-0.8367615262655969,0.24461981137983368
WVE,60,2025-02-26,2025-04-28,10.600000381469727,6.829999923706055,0.8397562433527845,-0.8397562433527845,-2.0859188979503065,1.3937249105883431,-0.43570980215157656,0.28814754616075544
WVE,60,2025-04-28,2025-06-26,6.829999923706055,7.03000020980835,1.0360857033355582,-0.8360854172332632,0.11639889618503534,0.0030533749801679006,-0.5211219421630054,-0.43441574623546103
WVE,60,2025-06-26,2025-08-25,7.03000020980835,9.9399995803833,0.6183632627707922,2.291636107804159,1.6181409173611034,1.1205882080943408,-0.319101194860088,-0.12799182279119758
WVE,60,2025-08-25,2025-10-24,9.9399995803833,7.130000114440918,0.9199354301579428,-0.9199354301579428,-1.56697491950083,0.7002481206357506,-0.47352719340032967,0.4203185621074663
WVE,60,2025-10-24,2025-12-23,7.130000114440918,17.479999542236328,0.6632907702224058,9.686708657573003,5.773351296837998,13.171683676252194,-0.3413356209085801,-8.916990694608607
WVE,90,2024-12-27,2025-03-28,12.899999618530273,8.619999885559082,2.0269098598075956,-2.0269098598075956,-2.514359518641,0.719230122858316,-1.0266744499814466,0.7948939859565352
WVE,90,2025-03-28,2025-06-26,8.619999885559082,7.03000020980835,1.382621976676523,-1.382621976676523,-0.9362915950561197,0.14524821244189365,-0.6994442485984946,0.10786565453619756
WVE,90,2025-06-26,2025-09-24,7.03000020980835,6.730000019073486,0.76260060097602,-0.76260060097602,-0.17056472713122386,0.009676077768011113,-0.3951018671877643,-0.20661008442504292
WVE,90,2025-09-24,2025-12-23,6.730000019073486,17.479999542236328,0.9860603354130886,9.763939187749752,6.267475332226805,9.382806056754331,-0.5015818802690237,-5.384760320962361
QS,30,2024-12-27,2025-01-27,5.949999809265137,5.070000171661377,0.45133894387193685,-0.45133894387193685,-0.47955843819387933,0.1386243044877898,-0.2297796827783372,0.11937487261248991
QS,30,2025-01-27,2025-02-26,5.070000171661377,4.909999847412109,0.494842045931549,-0.494842045931549,-0.08864542890275764,0.004140453504781011,-0.2500706938389083,-0.1602663766946641
QS,30,2025-02-26,2025-03-28,4.909999847412109,4.329999923706055,0.2622851054611246,-0.2622851054611246,-0.311562787468158,0.10503267854293029,-0.1351159381379749,0.07936094160207802
QS,30,2025-03-28,2025-04-28,4.329999923706055,3.9600000381469727,0.2774359303495735,-0.2774359303495735,-0.2000069007818349,0.040119016931245775,-0.14200288592181778,0.02445483942283344
QS,30,2025-04-28,2025-05-27,3.9600000381469727,3.990000009536743,0.29662351027396516,-0.26662353888419466,0.01633740376563381,0.0002452533294484036,-0.1510710848602759,-0.13213511111900098
QS,30,2025-05-27,2025-06-26,3.990000009536743,7.650000095367432,0.3092360627974178,3.3507640230332707,1.9969129506255818,3.497082491730776,-0.15733176977450244,-1.985899649548585
QS,30,2025-06-26,2025-07-25,7.650000095367432,11.970000267028809,1.2373233605165157,3.0826768111448613,2.5214338436953505,1.177151830884023,-0.6152040486329461,-0.0007048148015660338
QS,30,2025-07-25,2025-08-25,11.970000267028809,8.050000190734863,2.2002254938295716,-2.2002254938295716,-2.3295077460504627,0.5398878238481655,-1.0880155655263224,0.6774099938990483
QS,30,2025-08-25,2025-09-24,8.050000190734863,12.489999771118164,1.1075320036924272,3.3324675766908736,2.540703946402064,1.402725355936565,-0.5538934422972479,-0.057068283350507176
QS,30,2025-09-24,2025-10-24,12.489999771118164,16.81999969482422,1.5276637143061738,2.802336209399881,2.4470492889661575,0.9728924866215136,-0.7668863883179279,0.14928082213013782
QS,30,2025-10-24,2025-11-24,16.81999969482422,11.829999923706055,2.366393284375336,-2.366393284375336,-2.862706662517089,0.8282277594737577,-1.1825788852988552,0.8506645039668506
QS,30,2025-11-24,2025-12-23,11.829999923706055,11.430000305175781,1.563282805187563,-1.563282805187563,-0.22787629565919,0.00808276059425376,-0.7828569487763856,-0.5606323213462412
QS,60,2024-12-27,2025-02-26,5.949999809265137,4.909999847412109,0.6427622381276001,-0.6427622381276001,-0.5859760389207571,0.13603705322240198,-0.32843005642368545,0.13560680399444047
QS,60,2025-02-26,2025-04-28,4.909999847412109,3.9600000381469727,0.3754382833027696,-0.3754382833027696,-0.5248753664135245,0.19838523804909997,-0.19517223542420836,0.14622408048586322
QS,60,2025-04-28,2025-06-26,3.9600000381469727,7.650000095367432,0.42249924572927444,3.2675008114911845,2.0771573259378164,2.607282096627854,-0.21600789300554288,-1.2009307180689435
QS,60,2025-06-26,2025-08-25,7.650000095367432,8.050000190734863,1.7433183183379217,-1.34331822297049,0.24698055765424784,0.006978738896340023,-0.8563612383826635,-0.7409162811384145
QS,60,2025-08-25,2025-10-24,8.050000190734863,16.81999969482422,1.5646987792734248,7.205300724815931,5.275949101285881,3.806218400125517,-0.7766973160406203,-1.1001694605548469
QS,60,2025-10-24,2025-12-23,16.81999969482422,11.430000305175781,3.342027740553233,-3.342027740553233,-3.253500724724915,0.6716098223494046,-1.6567457036063993,0.8966088654286768
QS,90,2024-12-27,2025-03-28,5.949999809265137,4.329999923706055,0.790852169029284,-0.790852169029284,-0.935601385472028,0.2677972300997893,-0.4046472745619317,0.2815992609048865
