Date,Ticker,Maturity_Days,Price,Vol_Window,Volatility,BS_Price,Delta,Gamma,Vega,Theta
2024-12-27,JPM,60,236.17051696777344,60d,0.3060727226117684,12.532400054003801,0.5484147261715512,0.013511908206181415,37.918492174579896,-0.11113818795683267
2025-02-26,JPM,60,254.7340850830078,30d,0.213557033058627,9.734611973703096,0.5512127565687198,0.017938318170948434,40.8627986695998,-0.08883214473300716
2025-02-26,JPM,60,254.7340850830078,60d,0.19605373997408768,9.01955800046332,0.5528262031308079,0.019529396294824048,40.84100836125783,-0.08297509317777826
2025-02-26,JPM,60,254.7340850830078,90d,0.26552040466938637,11.858974131132996,0.5487644710497872,0.014438936158581083,40.89456604147996,-0.10625837791030208
2025-04-28,JPM,60,240.8827667236328,30d,0.4615078982002882,18.790649386558115,0.5529391732884374,0.008773030641088728,38.61878725365873,-0.16262842437768157
2025-04-28,JPM,60,240.8827667236328,60d,0.3844952625017058,15.814928520303056,0.5498953408329252,0.010540704565610357,38.657207777940066,-0.1382435480140221
2025-04-28,JPM,60,240.8827667236328,90d,0.3327603583182391,13.814570797663649,0.548663961447345,0.012184180902788598,38.67210116623114,-0.12182883968137996
2025-06-26,JPM,60,285.9752197265625,30d,0.14922106974441202,7.981008731595722,0.5606107728467045,0.02279140527230829,45.72107609377733,-0.07563618244357757
2025-06-26,JPM,60,285.9752197265625,60d,0.33885189959200634,16.68027948203877,0.5487626453191091,0.010078179197491719,45.90998928650039,-0.146930430880888
2025-06-26,JPM,60,285.9752197265625,90d,0.3292684261789766,16.240291801097584,0.5486139021891476,0.010371984828465885,45.91209932917202,-0.1433187450742706
2025-08-25,JPM,60,293.47320556640625,30d,0.15952950081083805,8.674150786624864,0.5583183559529946,0.020792071623010375,46.96064641048437,-0.08156152192038349
2025-08-25,JPM,60,293.47320556640625,60d,0.1695725730236456,9.145946812592001,0.556447940788366,0.019574024719510866,46.99276942219336,-0.0854113168279415
2025-08-25,JPM,60,293.47320556640625,90d,0.17836183587312188,9.55908357332666,0.5550573242982422,0.018618648829044016,47.01596908297824,-0.0887864818615383
2025-10-24,JPM,60,300.44000244140625,30d,0.18158441830024405,9.941130022648196,0.5545981048341797,0.017867006471613947,48.13979909025579,-0.0921623108802357
2025-10-24,JPM,60,300.44000244140625,60d,0.18438681012354996,10.076045534228683,0.5542190919183948,0.01759776444530175,48.14611522655738,-0.09326556521123235
2025-10-24,JPM,60,300.44000244140625,90d,0.18189714009478442,9.956184500077654,0.5545548910707839,0.017836556747893233,48.140521470880536,-0.09228540221503401
2024-12-27,JPM,90,236.17051696777344,30d,0.1797157650012721,9.726419961859293,0.5670849133702635,0.018660555729617403,46.12238478963116,-0.06136216814934617
2024-12-27,JPM,90,236.17051696777344,60d,0.3060727226117684,15.567884961331359,0.5592227790433584,0.010991681024433382,46.26896118785618,-0.0930394401015702
2025-03-28,JPM,90,239.04393005371094,30d,0.2991984753853327,15.435359490195523,0.5592111867882827,0.0111091090099366,46.83210622391519,-0.09242258912994433
2025-03-28,JPM,90,239.04393005371094,60d,0.24724170264155299,13.002442014599481,0.5603135430868702,0.01343799207806848,46.81243069144671,-0.0792099716316674
2025-03-28,JPM,90,239.04393005371094,90d,0.22628876640249718,12.02180284231872,0.5615619350140503,0.014675139722428808,46.78970697413187,-0.07388988615806132
2025-06-26,JPM,90,285.9752197265625,30d,0.14922106974441202,10.076893114624198,0.5740895301990558,0.018501198611434143,55.67195392953033,-0.06515082419943495
2025-06-26,JPM,90,285.9752197265625,60d,0.33885189959200634,20.687294207833247,0.559647306112094,0.008197967868313435,56.01735337753507,-0.12263437813535438
2025-06-26,JPM,90,285.9752197265625,90d,0.3292684261789766,20.15043413828235,0.559465814188678,0.008437154237365099,56.021215294056645,-0.11971878296493568
2025-09-24,JPM,90,311.90362548828125,30d,0.15849493359853747,11.553980729018917,0.5715556384243557,0.015989598832342102,60.79158164728998,-0.07408271764464153
2025-09-24,JPM,90,311.90362548828125,60d,0.17430777383872,12.516058675964928,0.5680737923983391,0.014561742219692184,60.886440562347374,-0.079262560472929
2025-09-24,JPM,90,311.90362548828125,90d,0.16627264849265558,12.027001923430703,0.5697243139046346,0.015254313764388686,60.84206986596527,-0.0766273917776451
2024-12-27,PLTR,30,79.08000183105469,30d,0.6242161964222668,5.775046187525646,0.5438533206147422,0.028019455547593865,8.989933037376206,-0.09811805127971057
2024-12-27,PLTR,30,79.08000183105469,60d,0.6777249905356504,6.255925020239211,0.5462469382654289,0.025789590830710706,8.98379190522867,-0.10603007625829458
2025-01-27,PLTR,30,75.44000244140625,30d,0.5775222388369688,5.108661090478279,0.5418612704439327,0.031763310557695636,8.58076979869841,-0.0870030101661735
2025-01-27,PLTR,30,75.44000244140625,60d,0.7313407118613233,6.427300493891536,0.5487384881208597,0.025033248061244347,8.563843672272286,-0.10869610433823305
2025-02-26,PLTR,30,89.30999755859375,30d,0.9464812227671806,9.786368542812916,0.5593433011827842,0.01627957951458634,10.101450289793823,-0.1642995077578453
2025-02-26,PLTR,30,89.30999755859375,60d,0.7938066648350787,8.241993160943146,0.5517329429914863,0.019462963028466694,10.128665852185838,-0.13906227119481165
2025-02-26,PLTR,30,89.30999755859375,90d,0.7956711737499641,8.260877867175964,0.551823603412458,0.01941677595290491,10.12836372186811,-0.13937168437896075
2025-03-28,PLTR,30,85.8499984741211,30d,0.886074300149082,8.820339189958965,0.5562920010987469,0.018110609815731798,9.721027869367235,-0.1483597086259765
2025-03-28,PLTR,30,85.8499984741211,60d,0.8846534465896096,8.806526856697687,0.5562207927798124,0.01814016021808085,9.721275836475321,-0.14813411129510096
2025-03-28,PLTR,30,85.8499984741211,90d,0.8052400383687127,8.033994521879542,0.5522899375664738,0.019956214597321255,9.734474238285111,-0.13549822045335175
2025-04-28,PLTR,30,114.6500015258789,30d,0.8649981098175892,11.505623292792592,0.5552386636098982,0.013896860052575651,12.986985702373772,-0.19365839382903807
2025-04-28,PLTR,30,114.6500015258789,60d,0.989252342549787,13.117467976514739,0.561528707277376,0.012122944181623784,12.95661973551219,-0.21994272159087222
2025-04-28,PLTR,30,114.6500015258789,90d,0.874058300286624,11.623278485880085,0.5556906902392986,0.01375061537365869,12.98491334294208,-0.19558116444513296
2025-05-27,PLTR,30,123.38999938964844,30d,0.7048381792385421,10.141227481307013,0.5474966245849096,0.01588670820105631,14.01237184972586,-0.17168606298037148
2025-05-27,PLTR,30,123.38999938964844,60d,0.8517668707158028,12.19776539097839,0.5545807432494767,0.013116109720270037,13.980223025101296,-0.2053975533998203
2025-05-27,PLTR,30,123.38999938964844,90d,0.8842531845003381,12.651802485598708,0.5562007380443065,0.012627026935533189,13.972240546246011,-0.21281800999937364
2025-06-26,PLTR,30,144.25,30d,0.46320461257415196,7.891619314072074,0.5375447774593896,0.020733767996423888,16.425218061504896,-0.13539083564389268
2025-06-26,PLTR,30,144.25,60d,0.745734363509034,12.525413007602396,0.5494205718212797,0.012836493037342753,16.371579424917005,-0.21170762462319936
2025-06-26,PLTR,30,144.25,90d,0.8043072168069249,13.483912106695357,0.552244400344409,0.0118908417853457,16.356659012774735,-0.22742183190991302
2025-07-25,PLTR,30,158.8000030517578,30d,0.4504138555886587,8.456326373475875,0.5371306761843077,0.019370780607233302,18.08374053916385,-0.14522621627087978
2025-07-25,PLTR,30,158.8000030517578,60d,0.5793781658426028,10.787172315201772,0.5419384288646247,0.015040928570787758,18.06201408088077,-0.18369246644656775
2025-07-25,PLTR,30,158.8000030517578,90d,0.6836301139087577,12.66900554528651,0.5465171930724775,0.012730879728869353,18.038856492985477,-0.21466958519169332
2025-08-25,PLTR,30,157.1699981689453,30d,0.47615318381704147,8.830166170923135,0.5379811355560683,0.018509954710541888,17.894506888623486,-0.15134464984241908
2025-08-25,PLTR,30,157.1699981689453,60d,0.5258033717487958,9.71843932496094,0.5397911376505425,0.016754651419823782,17.886544607948508,-0.16600819327950797
2025-08-25,PLTR,30,157.1699981689453,90d,0.5795950056632916,10.680323589654904,0.5419474555353755,0.015191195624281456,17.87657343995464,-0.18187084171846982
2025-09-24,PLTR,30,179.55999755859375,30d,0.4420822075192586,9.39145626998878,0.5368706953790651,0.017455132267322582,20.449078974284202,-0.1613967087151158
2025-09-24,PLTR,30,179.55999755859375,60d,0.42550393868117625,9.052426357231823,0.5363783218382213,0.01813727680977563,20.45140916610856,-0.15579395993876838
2025-09-24,PLTR,30,179.55999755859375,90d,0.4713136037992946,9.98914608064139,0.5378161159994532,0.01636889261970807,20.444516625073806,-0.17127069744149942
2025-10-24,PLTR,30,184.6300048828125,30d,0.40777022138475516,8.935087125419003,0.5358922329227165,0.018408383882333783,21.03120332064954,-0.1540283568154552
2025-10-24,PLTR,30,184.6300048828125,60d,0.45408385350110875,9.90897213115987,0.5372476860856059,0.016525670402056554,21.024617267899067,-0.17012315566615227
2025-10-24,PLTR,30,184.6300048828125,90d,0.44688160447271297,9.757543525764007,0.5370194814049137,0.016792908680993517,21.0257432368042,-0.1676212745053221
2025-11-24,PLTR,30,162.25,30d,0.593563921181794,11.283297315051271,0.5425339994798454,0.014366994372000615,18.45148047670364,-0.1919969982556371
2025-11-24,PLTR,30,162.25,60d,0.5157754512785719,9.847384716540304,0.5394098750919787,0.016547199768823937,18.46643148175273,-0.1683181841832599
2025-11-24,PLTR,30,162.25,90d,0.5024514100032573,9.601322039166078,0.5389149339176854,0.016988081742492268,18.468695141285924,-0.16425678488680046
2024-12-27,PLTR,60,79.08000183105469,30d,0.6242161964222668,8.228553193473246,0.561892988427864,0.019692924665290785,12.63679615403957,-0.07019785360690203
2024-12-27,PLTR,60,79.08000183105469,60d,0.6777249905356504,8.9042785885621,0.5652564638625213,0.01811332610230017,12.619537353871785,-0.07568469586287005
2025-02-26,PLTR,60,89.30999755859375,30d,0.9464812227671806,13.87069079601239,0.5836142590613178,0.011383808411441345,14.127265962082003,-0.11614258701749215
2025-02-26,PLTR,60,89.30999755859375,60d,0.7938066648350787,11.707822918339005,0.5729562136120052,0.013646518404334977,14.203492526913811,-0.09882218037117922
2025-02-26,PLTR,60,89.30999755859375,90d,0.7956711737499641,11.73430466716259,0.5730833454011979,0.013613728090306847,14.202645181020594,-0.09903538473796848
2025-04-28,PLTR,60,114.6500015258789,30d,0.8649981098175892,16.326237319658368,0.577869410800462,0.009732215631198074,18.19002922625854,-0.13727482835647808
2025-04-28,PLTR,60,114.6500015258789,60d,0.989252342549787,18.58126595343925,0.5866693538367481,0.00847006015459153,18.1050653893643,-0.15525567647310468
2025-04-28,PLTR,60,114.6500015258789,90d,0.874058300286624,16.491016199790835,0.5785024847603849,0.00962826126293249,18.184224450330078,-0.13859455674963989
2025-06-26,PLTR,60,144.25,30d,0.46320461257415196,11.2918125047471,0.5530179210724449,0.014596014898365841,23.12582330196648,-0.09770943265994107
2025-06-26,PLTR,60,144.25,60d,0.745734363509034,17.80636380993019,0.5697123468287675,0.009007035787919022,22.97502929437359,-0.15071384012111066
2025-06-26,PLTR,60,144.25,90d,0.8043072168069249,19.15086745061913,0.573673373016317,0.008335892782532358,22.93317130482159,-0.16155224274216667
2025-08-25,PLTR,60,157.1699981689453,30d,0.47615318381704147,12.62941611786826,0.5536322578630336,0.013029153014409043,25.191878858189437,-0.10913069346162796
2025-08-25,PLTR,60,157.1699981689453,60d,0.5258033717487958,13.879655781837258,0.5561798155188432,0.01178834777821821,25.169465255437515,-0.11935088842787066
2025-08-25,PLTR,60,157.1699981689453,90d,0.5795950056632916,15.232824671201243,0.5592132898396813,0.010682362880478467,25.14141075767384,-0.13038989284238542
2025-10-24,PLTR,60,184.6300048828125,30d,0.40777022138475516,12.811251690439462,0.5506907777810377,0.012963976777472299,29.62215838109012,-0.11161430369334029
2025-10-24,PLTR,60,184.6300048828125,60d,0.45408385350110875,14.182749051669319,0.5525996176968796,0.011634444316095678,29.603608558011018,-0.12285105323182473
2025-10-24,PLTR,60,184.6300048828125,90d,0.44688160447271297,13.969525011808727,0.5522782866097251,0.011823219241908661,29.606779472834834,-0.12110506398282317
2024-12-27,PLTR,90,79.08000183105469,30d,0.6242161964222668,10.1285421355728,0.5756506162202022,0.015981962790370695,15.38325129628818,-0.057710713878566786
2024-12-27,PLTR,90,79.08000183105469,60d,0.6777249905356504,10.950851942258268,0.5797437165498356,0.014689984192626395,15.351747370939266,-0.06210361831394714
2025-03-28,PLTR,90,85.8499984741211,30d,0.886074300149082,15.344533231459273,0.59685481478407,0.010248674914313837,16.503197100451256,-0.08566468232105967
2025-03-28,PLTR,90,85.8499984741211,60d,0.8846534465896096,15.321083707649521,0.5967339227424602,0.010265921005337523,16.50446003925818,-0.08554223067833996
2025-03-28,PLTR,90,85.8499984741211,90d,0.8052400383687127,14.007692665919365,0.5900510719980018,0.011324353892639189,16.571774776552626,-0.07865302876843723
2025-06-26,PLTR,90,144.25,30d,0.46320461257415196,13.945603885105669,0.5648376470590182,0.011864781088045308,28.19771350631148,-0.08088872963100269
2025-06-26,PLTR,90,144.25,60d,0.745734363509034,21.877250323602055,0.5851617469435829,0.007297712591929346,27.922365003764405,-0.1233909494028893
2025-06-26,PLTR,90,144.25,90d,0.8043072168069249,23.51053887505732,0.5899735491665486,0.0067477814458285525,27.846092529336502,-0.1320204153796317
2025-09-24,PLTR,90,179.55999755859375,30d,0.4420822075192586,16.617679117544768,0.5636802441138826,0.009991767446589382,35.11673904479596,-0.09667687734438853
2025-09-24,PLTR,90,179.55999755859375,60d,0.42550393868117625,16.03540347559357,0.562834605640621,0.01038461082626936,35.128745169346516,-0.09352402169457694
2025-09-24,PLTR,90,179.55999755859375,90d,0.4713136037992946,17.64385396242605,0.5653034328134813,0.009365795321827046,35.09323983228863,-0.10222760612435484
2024-12-27,AMD,30,125.19000244140625,30d,0.34414300598784786,5.151020169304019,0.534592298585614,0.03217736819870464,14.264519727331649,-0.08943329043084838
2024-12-27,AMD,30,125.19000244140625,60d,0.4220210231387023,6.261727785364698,0.5362793835878383,0.026229582933491827,14.259134226459338,-0.10779938828273669
2025-01-27,AMD,30,115.01000213623047,30d,0.40700956192087967,5.555892736624337,0.5358724028456548,0.029607052849067207,13.100847898362975,-0.09578283676555399
2025-01-27,AMD,30,115.01000213623047,60d,0.4408482721276366,5.99916116220772,0.5368328794059986,0.027328439983220414,13.097958117332865,-0.10310917014234333
2025-02-26,AMD,30,104.73999786376953,30d,0.4073451867197995,5.06377463404916,0.5358811416399815,0.03248324388918801,11.93096285267645,-0.08729595099063601
2025-02-26,AMD,30,104.73999786376953,60d,0.399397812783181,4.968952623857362,0.5356788911848998,0.03313112269072861,11.931508271622235,-0.08572832995023609
2025-02-26,AMD,30,104.73999786376953,90d,0.4128451268777875,5.129393137010894,0.5360267467864925,0.032049440789261446,11.930568278063541,-0.08838068598455462
2025-03-28,AMD,30,103.22000122070312,30d,0.44665006061740326,5.452370217365136,0.5370122420114518,0.03005316137990009,11.754757408904263,-0.09366606058571354
2025-03-28,AMD,30,103.22000122070312,60d,0.44487680008011976,5.431525835193668,0.5369570044451479,0.03017334157838002,11.75490916538537,-0.09332164859304548
2025-03-28,AMD,30,103.22000122070312,90d,0.41333607683759005,5.060727205644817,0.5360399608252914,0.032482668518463015,11.757395388455782,-0.08719351523751447
2025-04-28,AMD,30,96.38999938964844,30d,0.930896697428664,10.392246085540322,0.5585518633111425,0.015340905028070739,10.905480767382295,-0.17455435998922866
2025-04-28,AMD,30,96.38999938964844,60d,0.7168883308622028,8.054032748386938,0.5480589245964796,0.019991519088301865,10.944341914583738,-0.13628452090082516
2025-04-28,AMD,30,96.38999938964844,90d,0.6283369831999327,7.0843123550558005,0.5440337976213327,0.02283573413973197,10.957209012264412,-0.12033871953301739
2025-05-27,AMD,30,114.55999755859375,30d,0.4307797193403755,5.844321876211168,0.5365312468120698,0.028079005008926638,13.04762135785524,-0.10053485724744908
2025-05-27,AMD,30,114.55999755859375,60d,0.708431503172158,9.462250305941495,0.5476638772108078,0.01702356514977358,13.00896557261706,-0.160167886193833
2025-05-27,AMD,30,114.55999755859375,90d,0.6268277839214529,8.400086726038225,0.5439676186634209,0.01926044669582235,13.022938063747247,-0.1426996053764122
2025-06-26,AMD,30,143.67999267578125,30d,0.44645269637019425,7.586351194425916,0.5370060761276763,0.021599828326348543,16.362389788526325,-0.1303277575323345
2025-06-26,AMD,30,143.67999267578125,60d,0.7110725999283325,11.910549405247721,0.5477870396360242,0.013522436261852342,16.3151049495802,-0.20158879512835395
2025-06-26,AMD,30,143.67999267578125,90d,0.6356036291739124,10.678634234379757,0.5443537286344594,0.01514321236675963,16.331473322128122,-0.1813318511520081
2025-07-25,AMD,30,166.47000122070312,30d,0.4454921544161453,8.77146143033822,0.5369761317378318,0.018683104548894783,18.957866463711643,-0.15069900289466376
2025-07-25,AMD,30,166.47000122070312,60d,0.4044645686717027,7.993557439029104,0.5358066977089008,0.020583792601689428,18.962964683718898,-0.1378420170458515
2025-07-25,AMD,30,166.47000122070312,90d,0.6284968220267039,12.23796085741624,0.544040812055649,0.013219032176217586,18.923571324844794,-0.20788034737392896
2025-08-25,AMD,30,163.36000061035156,30d,0.4848960269449481,9.340539062791933,0.5382848221938011,0.0174862044108504,18.59790477009983,-0.15999046606770267
2025-08-25,AMD,30,163.36000061035156,60d,0.4611434693376602,8.898747890059482,0.5374768727619366,0.018390440619938116,18.601503158013642,-0.15269385396058469
2025-08-25,AMD,30,163.36000061035156,90d,0.4502114907269728,8.695388138501457,0.5371242677384421,0.018838560834027792,18.603049437818143,-0.14933423945373667
2025-09-24,AMD,30,160.8800048828125,30d,0.3883564860611264,7.429923817664843,0.535414899695899,0.022184390696937846,18.327811089139114,-0.12833241867659503
2025-09-24,AMD,30,160.8800048828125,60d,0.42168940261232246,8.04078628942986,0.5362700488380052,0.02042684485616331,18.32426269661487,-0.1384311196400293
2025-09-24,AMD,30,160.8800048828125,90d,0.422756284397764,8.060336044182662,0.5363001337462169,0.020375154465494115,18.32413631519826,-0.13875424600878355
2025-10-24,AMD,30,252.9199981689453,30d,0.8202153721909716,24.098116785410014,0.5530231761246807,0.006648537907635377,28.67139236047338,-0.4062186016691968
2025-10-24,AMD,30,252.9199981689453,60d,0.6819182348762955,20.12868042798199,0.5464387330143745,0.008013544901066696,28.731063951496722,-0.3410946630004785
2025-10-24,AMD,30,252.9199981689453,90d,0.5988575025008226,17.740983668427333,0.5427587814003998,0.009134506697372724,28.76095639084742,-0.30179892358956234
2025-11-24,AMD,30,215.0500030517578,30d,0.6753251965311223,16.953721199893153,0.5461374284299773,0.009517571406607493,24.431289720464118,-0.2873739900543336
2025-11-24,AMD,30,215.0500030517578,60d,0.7345577344009295,18.400257832794665,0.5488904898975978,0.008742845560091781,24.41102632513297,-0.311139352875782
2025-11-24,AMD,30,215.0500030517578,90d,0.6530809604056567,16.41018623825329,0.5451315696916494,0.009844608089351942,24.43839898065196,-0.27843412528509437
2024-12-27,AMD,60,125.19000244140625,30d,0.34414300598784786,7.408384078881845,0.5488595717175377,0.022667246493310447,20.097192708329242,-0.06519384948390046
2024-12-27,AMD,60,125.19000244140625,60d,0.4220210231387023,8.972992662208327,0.5512360501067513,0.018470371712516385,20.082020375937965,-0.07802701930817262
2025-02-26,AMD,60,104.73999786376953,30d,0.4073451867197995,7.260638643906113,0.5506751558433912,0.02287615691832023,16.804638067278855,-0.06325987415137106
2025-02-26,AMD,60,104.73999786376953,60d,0.399397812783181,7.127079740550606,0.5503902816468942,0.023333488853569943,16.806174536311943,-0.06216483602569613
2025-02-26,AMD,60,104.73999786376953,90d,0.4128451268777875,7.353060108855132,0.5508802358009023,0.022569906878379557,16.803526577116823,-0.06401750820627297
2025-04-28,AMD,60,96.38999938964844,30d,0.930896697428664,14.732591085247812,0.5825072378011696,0.010730613714037501,15.256270900121901,-0.12345609520728079
2025-04-28,AMD,60,96.38999938964844,60d,0.7168883308622028,11.455437972701937,0.5678010770356565,0.014033442260833506,15.365194577034714,-0.09712800168222038
2025-04-28,AMD,60,96.38999938964844,90d,0.6283369831999327,10.09318836284892,0.5621466715073267,0.01604884149902018,15.40134507026898,-0.08607963838820609
2025-06-26,AMD,60,143.67999267578125,30d,0.44645269637019425,10.861272055735554,0.5522594103348307,0.015207627903192845,23.04028826075174,-0.09416363678687516
2025-06-26,AMD,60,143.67999267578125,60d,0.7110725999283325,16.942389984142523,0.5674193511916741,0.009493126299514942,22.907314758530067,-0.1437021613786765
2025-06-26,AMD,60,143.67999267578125,90d,0.6356036291739124,15.211826020135263,0.56259634327416,0.010641621862589146,22.953302026528824,-0.1296670690111433
2025-08-25,AMD,60,163.36000061035156,30d,0.4848960269449481,13.355720861339748,0.5540597721489657,0.01230763435370647,26.18020540963244,-0.11530129982511782
2025-08-25,AMD,60,163.36000061035156,60d,0.4611434693376602,12.733751917418402,0.5529223141420899,0.012946583891959754,26.190337265838533,-0.11021195056313984
2025-08-25,AMD,60,163.36000061035156,90d,0.4502114907269728,12.447415726871952,0.5524258365808072,0.013263155975778268,26.194691674453445,-0.10786765474109351
2025-10-24,AMD,60,252.9199981689453,30d,0.8202153721909716,34.21757231073704,0.5747651288309279,0.004659641499302358,40.18880889051231,-0.28839933108808014
2025-10-24,AMD,60,252.9199981689453,60d,0.6819182348762955,28.64761047584497,0.565525870464441,0.005627998263040494,40.356266798431484,-0.2434329024131519
2025-10-24,AMD,60,252.9199981689453,90d,0.5988575025008226,25.29201044300558,0.56035420566397,0.0064219362989451165,40.44028560226126,-0.21617112922460804
2024-12-27,AMD,90,125.19000244140625,30d,0.34414300598784786,9.185925730974937,0.5597655705607232,0.018438109207171458,24.52134409155755,-0.05438962011169427
2024-12-27,AMD,90,125.19000244140625,60d,0.4220210231387023,11.094646081805273,0.5626646586446867,0.015018593216459887,24.493580829222598,-0.06474324948154543
2025-03-28,AMD,90,103.22000122070312,30d,0.44665006061740326,9.64487296396716,0.5639233109053731,0.017202067040294887,20.184844026985992,-0.05607370965283697
2025-03-28,AMD,90,103.22000122070312,60d,0.44487680008011976,9.609079282521485,0.5638284577306506,0.017271302680092828,20.185625809291114,-0.05587999776903984
2025-03-28,AMD,90,103.22000122070312,90d,0.41333607683759005,8.972202442216236,0.5622533684627277,0.018601033624287916,20.19843660600782,-0.05243083889659373
